rn,Wahlkreis 56 (alle Wahlbezirke),Amt Bad Wilsnack/Weisen (Briefwahlbezirk 9120),Amt Bad Wilsnack/Weisen (Briefwahlbezirk 9121),Amt Friesack (Briefwahlbezirk 9127),Amt Friesack (Briefwahlbezirk 9128),Amt Lenzen-Elbtalaue (Briefwahlbezirk 9122),Amt Lindow (Mark) (Briefwahlbezirk 9134),Amt Meyenburg (Briefwahlbezirk 9123),Amt Nennhausen (Briefwahlbezirk 9104),Amt Neustadt (Dosse) (Briefwahlbezirk 9141),Amt Neustadt (Dosse) (Briefwahlbezirk 9142),Amt Putlitz-Berge (Briefwahlbezirk 9124),Amt Putlitz-Berge (Briefwahlbezirk 9125),Amt Rhinow (Briefwahlbezirk 9126),Amt Temnitz (Briefwahlbezirk 9145),Amt Temnitz (Briefwahlbezirk 9155),Fehrbellin (Urnenwahlbezirk 2001),Fehrbellin (Urnenwahlbezirk 2002),Fehrbellin (Urnenwahlbezirk 2003),Fehrbellin (Urnenwahlbezirk 2004),Fehrbellin (Urnenwahlbezirk 2005),Fehrbellin (Urnenwahlbezirk 2006),Fehrbellin (Urnenwahlbezirk 2007),Fehrbellin (Urnenwahlbezirk 2008),Fehrbellin (Urnenwahlbezirk 2009),Fehrbellin (Urnenwahlbezirk 2010),Fehrbellin (Urnenwahlbezirk 2011),Fehrbellin (Urnenwahlbezirk 2012),Fehrbellin (Urnenwahlbezirk 2013),Fehrbellin (Urnenwahlbezirk 2014),Fehrbellin (Urnenwahlbezirk 2015),Fehrbellin (Urnenwahlbezirk 2016),Fehrbellin (Urnenwahlbezirk 2017),Fehrbellin (Urnenwahlbezirk 2018),Fehrbellin (Urnenwahlbezirk 2019),Fehrbellin (Urnenwahlbezirk 2020),Fehrbellin (Urnenwahlbezirk 2021),Fehrbellin (Briefwahlbezirk 9129),Fehrbellin (Briefwahlbezirk 9130),Fehrbellin (Briefwahlbezirk 9153),Groß Pankow (Prignitz) (Urnenwahlbezirk 1401),Groß Pankow (Prignitz) (Urnenwahlbezirk 1403),Groß Pankow (Prignitz) (Urnenwahlbezirk 1404),Groß Pankow (Prignitz) (Urnenwahlbezirk 1405),Groß Pankow (Prignitz) (Urnenwahlbezirk 1406),Groß Pankow (Prignitz) (Urnenwahlbezirk 1407),Groß Pankow (Prignitz) (Urnenwahlbezirk 1408),Groß Pankow (Prignitz) (Urnenwahlbezirk 1409),Groß Pankow (Prignitz) (Urnenwahlbezirk 1410),Groß Pankow (Prignitz) (Urnenwahlbezirk 1411),Groß Pankow (Prignitz) (Urnenwahlbezirk 1412),Groß Pankow (Prignitz) (Urnenwahlbezirk 1413),Groß Pankow (Prignitz) (Urnenwahlbezirk 1414),Groß Pankow (Prignitz) (Urnenwahlbezirk 1415),Groß Pankow (Prignitz) (Urnenwahlbezirk 1416),Groß Pankow (Prignitz) (Urnenwahlbezirk 1417),Groß Pankow (Prignitz) (Urnenwahlbezirk 1418),Groß Pankow (Prignitz) (Urnenwahlbezirk 1419),Groß Pankow (Prignitz) (Urnenwahlbezirk 1420),Groß Pankow (Prignitz) (Briefwahlbezirk 9115),Gumtow (Urnenwahlbezirk 1501),Gumtow (Urnenwahlbezirk 1502),Gumtow (Urnenwahlbezirk 1503),Gumtow (Urnenwahlbezirk 1504),Gumtow (Urnenwahlbezirk 1505),Gumtow (Urnenwahlbezirk 1506),Gumtow (Urnenwahlbezirk 1507),Gumtow (Urnenwahlbezirk 1508),Gumtow (Urnenwahlbezirk 1509),Gumtow (Urnenwahlbezirk 1510),Gumtow (Urnenwahlbezirk 1511),Gumtow (Urnenwahlbezirk 1512),Gumtow (Urnenwahlbezirk 1513),Gumtow (Urnenwahlbezirk 1514),Gumtow (Urnenwahlbezirk 1515),Gumtow (Urnenwahlbezirk 1516),Gumtow (Briefwahlbezirk 9116),Heiligengrabe (Urnenwahlbezirk 8031),Heiligengrabe (Urnenwahlbezirk 8032),Heiligengrabe (Urnenwahlbezirk 8033),Heiligengrabe (Urnenwahlbezirk 8034),Heiligengrabe (Urnenwahlbezirk 8035),Heiligengrabe (Urnenwahlbezirk 8036),Heiligengrabe (Urnenwahlbezirk 8037),Heiligengrabe (Urnenwahlbezirk 8038),Heiligengrabe (Urnenwahlbezirk 8039),Heiligengrabe (Urnenwahlbezirk 8040),Heiligengrabe (Urnenwahlbezirk 8041),Heiligengrabe (Urnenwahlbezirk 8042),Heiligengrabe (Urnenwahlbezirk 8043),Heiligengrabe (Urnenwahlbezirk 8044),Heiligengrabe (Briefwahlbezirk 9131),Karstädt (Briefwahlbezirk 9117),Karstädt (Briefwahlbezirk 9118),Kyritz (Briefwahlbezirk 9132),Kyritz (Briefwahlbezirk 9133),Kyritz (Briefwahlbezirk 9154),Nauen (Urnenwahlbezirk 1),Nauen (Urnenwahlbezirk 2),Nauen (Urnenwahlbezirk 3),Nauen (Urnenwahlbezirk 4),Nauen (Urnenwahlbezirk 5),Nauen (Urnenwahlbezirk 6),Nauen (Urnenwahlbezirk 7),Nauen (Urnenwahlbezirk 8),Nauen (Urnenwahlbezirk 9),Nauen (Urnenwahlbezirk 10),Nauen (Urnenwahlbezirk 11),Nauen (Urnenwahlbezirk 12),Nauen (Urnenwahlbezirk 13),Nauen (Urnenwahlbezirk 14),Nauen (Urnenwahlbezirk 15),Nauen (Urnenwahlbezirk 16),Nauen (Urnenwahlbezirk 17),Nauen (Urnenwahlbezirk 18),Nauen (Urnenwahlbezirk 19),Nauen (Urnenwahlbezirk 20),Nauen (Urnenwahlbezirk 21),Nauen (Urnenwahlbezirk 22),Nauen (Urnenwahlbezirk 23),Nauen (Urnenwahlbezirk 24),Nauen (Urnenwahlbezirk 25),Nauen (Briefwahlbezirk 9101),Nauen (Briefwahlbezirk 9102),Nauen (Briefwahlbezirk 9103),Neuruppin (Briefwahlbezirk 9135),Neuruppin (Briefwahlbezirk 9136),Neuruppin (Briefwahlbezirk 9137),Neuruppin (Briefwahlbezirk 9138),Neuruppin (Briefwahlbezirk 9139),Neuruppin (Briefwahlbezirk 9140),Perleberg (Urnenwahlbezirk 1101),Perleberg (Urnenwahlbezirk 1102),Perleberg (Urnenwahlbezirk 1103),Perleberg (Urnenwahlbezirk 1104),Perleberg (Urnenwahlbezirk 1105),Perleberg (Urnenwahlbezirk 1106),Perleberg (Urnenwahlbezirk 1107),Perleberg (Urnenwahlbezirk 1108),Perleberg (Urnenwahlbezirk 1109),Perleberg (Urnenwahlbezirk 1110),Perleberg (Urnenwahlbezirk 1111),Perleberg (Urnenwahlbezirk 1112),Perleberg (Urnenwahlbezirk 1113),Perleberg (Urnenwahlbezirk 1114),Perleberg (Urnenwahlbezirk 1115),Perleberg (Urnenwahlbezirk 1116),Perleberg (Urnenwahlbezirk 1117),Perleberg (Briefwahlbezirk 9105),Perleberg (Briefwahlbezirk 9106),Perleberg (Briefwahlbezirk 9107),Plattenburg (Urnenwahlbezirk 1701),Plattenburg (Urnenwahlbezirk 1702),Plattenburg (Urnenwahlbezirk 1703),Plattenburg (Urnenwahlbezirk 1704),Plattenburg (Urnenwahlbezirk 1705),Plattenburg (Urnenwahlbezirk 1706),Plattenburg (Urnenwahlbezirk 1707),Plattenburg (Urnenwahlbezirk 1709),Plattenburg (Urnenwahlbezirk 1710),Plattenburg (Urnenwahlbezirk 1711),Plattenburg (Urnenwahlbezirk 1712),Plattenburg (Urnenwahlbezirk 1713),Plattenburg (Briefwahlbezirk 9119),Pritzwalk (Urnenwahlbezirk 1201),Pritzwalk (Urnenwahlbezirk 1202),Pritzwalk (Urnenwahlbezirk 1203),Pritzwalk (Urnenwahlbezirk 1204),Pritzwalk (Urnenwahlbezirk 1205),Pritzwalk (Urnenwahlbezirk 1206),Pritzwalk (Urnenwahlbezirk 1207),Pritzwalk (Urnenwahlbezirk 1208),Pritzwalk (Urnenwahlbezirk 1209),Pritzwalk (Urnenwahlbezirk 1210),Pritzwalk (Urnenwahlbezirk 1211),Pritzwalk (Urnenwahlbezirk 1212),Pritzwalk (Urnenwahlbezirk 1213),Pritzwalk (Urnenwahlbezirk 1214),Pritzwalk (Urnenwahlbezirk 1215),Pritzwalk (Urnenwahlbezirk 1216),Pritzwalk (Urnenwahlbezirk 1217),Pritzwalk (Urnenwahlbezirk 1218),Pritzwalk (Urnenwahlbezirk 1219),Pritzwalk (Urnenwahlbezirk 1220),Pritzwalk (Briefwahlbezirk 9108),Pritzwalk (Briefwahlbezirk 9109),Pritzwalk (Briefwahlbezirk 9110),Pritzwalk (Briefwahlbezirk 9151),Rheinsberg (Urnenwahlbezirk 4021),Rheinsberg (Urnenwahlbezirk 4022),Rheinsberg (Urnenwahlbezirk 4023),Rheinsberg (Urnenwahlbezirk 4025),Rheinsberg (Urnenwahlbezirk 4027),Rheinsberg (Urnenwahlbezirk 4028),Rheinsberg (Urnenwahlbezirk 4029),Rheinsberg (Urnenwahlbezirk 4030),Rheinsberg (Urnenwahlbezirk 4031),Rheinsberg (Urnenwahlbezirk 4032),Rheinsberg (Urnenwahlbezirk 4033),Rheinsberg (Urnenwahlbezirk 4034),Rheinsberg (Urnenwahlbezirk 4035),Rheinsberg (Urnenwahlbezirk 4036),Rheinsberg (Urnenwahlbezirk 4037),Rheinsberg (Urnenwahlbezirk 4038),Rheinsberg (Urnenwahlbezirk 4039),Rheinsberg (Urnenwahlbezirk 4040),Rheinsberg (Urnenwahlbezirk 4042),Rheinsberg (Briefwahlbezirk 9143),Rheinsberg (Briefwahlbezirk 9144),Wittenberge (Urnenwahlbezirk 1301),Wittenberge (Urnenwahlbezirk 1302),Wittenberge (Urnenwahlbezirk 1303),Wittenberge (Urnenwahlbezirk 1304),Wittenberge (Urnenwahlbezirk 1305),Wittenberge (Urnenwahlbezirk 1306),Wittenberge (Urnenwahlbezirk 1307),Wittenberge (Urnenwahlbezirk 1308),Wittenberge (Urnenwahlbezirk 1309),Wittenberge (Urnenwahlbezirk 1310),Wittenberge (Urnenwahlbezirk 1311),Wittenberge (Urnenwahlbezirk 1312),Wittenberge (Urnenwahlbezirk 1313),Wittenberge (Urnenwahlbezirk 1314),Wittenberge (Urnenwahlbezirk 1315),Wittenberge (Briefwahlbezirk 9111),Wittenberge (Briefwahlbezirk 9112),Wittenberge (Briefwahlbezirk 9113),Wittenberge (Briefwahlbezirk 9114),Wittenberge (Briefwahlbezirk 9152),Wittstock/Dosse (Urnenwahlbezirk 8001),Wittstock/Dosse (Urnenwahlbezirk 8002),Wittstock/Dosse (Urnenwahlbezirk 8003),Wittstock/Dosse (Urnenwahlbezirk 8004),Wittstock/Dosse (Urnenwahlbezirk 8005),Wittstock/Dosse (Urnenwahlbezirk 8006),Wittstock/Dosse (Urnenwahlbezirk 8007),Wittstock/Dosse (Urnenwahlbezirk 8008),Wittstock/Dosse (Urnenwahlbezirk 8009),Wittstock/Dosse (Urnenwahlbezirk 8010),Wittstock/Dosse (Urnenwahlbezirk 8011),Wittstock/Dosse (Urnenwahlbezirk 8012),Wittstock/Dosse (Urnenwahlbezirk 8013),Wittstock/Dosse (Urnenwahlbezirk 8014),Wittstock/Dosse (Urnenwahlbezirk 8015),Wittstock/Dosse (Urnenwahlbezirk 8016),Wittstock/Dosse (Urnenwahlbezirk 8017),Wittstock/Dosse (Urnenwahlbezirk 8018),Wittstock/Dosse (Urnenwahlbezirk 8019),Wittstock/Dosse (Urnenwahlbezirk 8020),Wittstock/Dosse (Urnenwahlbezirk 8021),Wittstock/Dosse (Urnenwahlbezirk 8022),Wittstock/Dosse (Urnenwahlbezirk 8023),Wittstock/Dosse (Urnenwahlbezirk 8024),Wittstock/Dosse (Urnenwahlbezirk 8025),Wittstock/Dosse (Urnenwahlbezirk 8026),Wittstock/Dosse (Urnenwahlbezirk 8027),Wittstock/Dosse (Urnenwahlbezirk 8028),Wittstock/Dosse (Briefwahlbezirk 9146),Wittstock/Dosse (Briefwahlbezirk 9147),Wittstock/Dosse (Briefwahlbezirk 9148),Wittstock/Dosse (Briefwahlbezirk 9149),Wusterhausen/Dosse (Urnenwahlbezirk 7001),Wusterhausen/Dosse (Urnenwahlbezirk 7002),Wusterhausen/Dosse (Urnenwahlbezirk 7003),Wusterhausen/Dosse (Urnenwahlbezirk 7004),Wusterhausen/Dosse (Urnenwahlbezirk 7005),Wusterhausen/Dosse (Urnenwahlbezirk 7006),Wusterhausen/Dosse (Urnenwahlbezirk 7007),Wusterhausen/Dosse (Urnenwahlbezirk 7008),Wusterhausen/Dosse (Urnenwahlbezirk 7009),Wusterhausen/Dosse (Urnenwahlbezirk 7010),Wusterhausen/Dosse (Urnenwahlbezirk 7011),Wusterhausen/Dosse (Urnenwahlbezirk 7012),Wusterhausen/Dosse (Urnenwahlbezirk 7013),Wusterhausen/Dosse (Urnenwahlbezirk 7014),Wusterhausen/Dosse (Urnenwahlbezirk 7016),Wusterhausen/Dosse (Urnenwahlbezirk 7017),Wusterhausen/Dosse (Urnenwahlbezirk 7018),Wusterhausen/Dosse (Urnenwahlbezirk 7019),Wusterhausen/Dosse (Urnenwahlbezirk 7021),Wusterhausen/Dosse (Briefwahlbezirk 9150),Wusterhausen/Dosse (Briefwahlbezirk 9156)
CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grüne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AfD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tierschutzpartei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Partei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freie Wähler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
